,Unnamed: 0,id,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent,mac_count,lot_count,burgerking_count,seveneleven_count,cu_count,gs25_count,starbucks_count,lottecinema_count,megabox_count,cgv_count,total_count,first,second,third,first_mapx,first_mapy,second_mapx,second_mapy,third_mapx,third_mapy,elementary_count,middle_count,high_count,park_count,station
0,0,0,서울특별시,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
1,1,1,서울특별시 종로구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
2,2,2,서울특별시 종로구 청운동,종로구,청운동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,1,0,0,0,0,1,체부동,도렴동,소격동,37.577645000000004,126.970877,37.572445,126.97515800000001,37.580121999999996,126.981424,1,1,3,1,[]
3,3,3,서울특별시 종로구 신교동,종로구,신교동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,0,0,0,0,0,1,효자동,옥인동,원남동,37.582415999999995,126.97166999999999,37.582175,126.967275,37.575326000000004,126.997429,0,0,0,0,[]
4,4,4,서울특별시 종로구 궁정동,종로구,궁정동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,0,0,0,0,0,0,통인동,권농동,팔판동,37.580141,126.970127,37.575619,126.99149799999999,37.582882,126.98083600000001,0,0,0,1,[]
5,5,5,서울특별시 종로구 효자동,종로구,효자동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,0,0,0,0,0,1,옥인동,원남동,송월동,37.582175,126.967275,37.575326000000004,126.997429,37.569779,126.96576,0,0,0,1,[]
6,6,6,서울특별시 종로구 창성동,종로구,창성동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,0,0,0,0,0,1,종로1가,견지동,경운동,37.570479,126.980434,37.573529,126.983065,37.574538000000004,126.98666399999999,0,0,0,0,[]
7,7,7,서울특별시 종로구 통의동,종로구,통의동,0.0,0.0,0.0,0.21,0.0,0.0,0.43,0.0,0.0,0.0,0.65,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,0,1,0,0,0,2,세종로,효제동,남대문로1가,37.572655,126.97674199999999,37.572859,127.003417,37.567451,126.98297600000001,0,0,0,0,[]
8,8,8,서울특별시 종로구 적선동,종로구,적선동,0.0,0.0,0.0,0.0,0.13,0.0,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,0,2,0,0,0,3,인의동,효창동,낙원동,37.573102,126.99792099999999,37.543290999999996,126.96121399999998,37.572558,126.98873200000001,0,0,0,0,['경복궁역 3호선']
9,9,9,서울특별시 종로구 통인동,종로구,통인동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,0,0,0,0,0,0,권농동,팔판동,화동,37.575619,126.99149799999999,37.582882,126.98083600000001,37.580693,126.98226799999999,0,0,0,0,[]
10,10,10,서울특별시 종로구 누상동,종로구,누상동,0.0,0.0,0.0,0.21,0.0,0.25,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,2,0,0,0,0,3,내수동,남산동1가,신계동,37.573113,126.971819,37.559259999999995,126.984605,37.534581,126.964922,0,0,0,0,[]
11,11,11,서울특별시 종로구 누하동,종로구,누하동,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,2,0,0,0,0,2,을지로4가,안암동3가,보문동1가,37.566587,126.998139,37.583915000000005,127.02328,37.586226,127.019779,0,0,0,0,[]
12,12,12,서울특별시 종로구 옥인동,종로구,옥인동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,0,0,0,0,0,1,원남동,송월동,남대문로3가,37.575326000000004,126.997429,37.569779,126.96576,37.561033,126.97825900000001,0,0,0,2,[]
13,13,13,서울특별시 종로구 체부동,종로구,체부동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,1,0,0,0,0,1,도렴동,소격동,장사동,37.572445,126.97515800000001,37.580121999999996,126.981424,37.569410999999995,126.99383,0,0,0,0,[]
14,14,14,서울특별시 종로구 필운동,종로구,필운동,0.0,0.0,0.0,0.21,0.27,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,2,0,0,0,0,0,3,묘동,행촌동,공평동,37.572598,126.99171499999999,37.574294,126.962469,37.571692,126.982996,1,1,1,0,[]
15,15,15,서울특별시 종로구 내자동,종로구,내자동,0.0,0.0,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,0,0,0,0,0,2,종로4가,이화동,충신동,37.570617999999996,126.998135,37.577065999999995,127.006358,37.575189,127.00647099999999,0,0,0,0,[]
16,16,16,서울특별시 종로구 사직동,종로구,사직동,0.0,0.0,0.0,0.21,0.0,0.12,0.43,0.0,0.0,0.0,0.77,2385.0,2178.0,1996.0,3690,3913,106.0,0,0,0,1,0,1,1,0,0,0,3,회현동2가,용산동5가,당산동2가,37.558033,126.983443,37.527122999999996,126.97083,37.522967,126.89268799999999,0,0,0,2,[]
17,17,17,서울특별시 종로구 도렴동,종로구,도렴동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,1,0,0,0,0,1,소격동,장사동,만리동1가,37.580121999999996,126.981424,37.569410999999995,126.99383,37.556408000000005,126.96731899999999,0,0,0,0,[]
18,18,18,서울특별시 종로구 당주동,종로구,당주동,0.0,0.0,0.0,0.43,0.0,0.0,0.43,0.0,0.0,0.0,0.86,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,0,0,1,0,0,0,3,충무로3가,신문로1가,평동,37.562676,126.991874,37.570366,126.973968,37.567121,126.967018,0,0,0,2,[]
19,19,19,서울특별시 종로구 내수동,종로구,내수동,0.0,0.0,0.0,0.21,0.0,0.25,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,2,0,0,0,0,3,남산동1가,신계동,서빙고동,37.559259999999995,126.984605,37.534581,126.964922,37.521042,126.993023,0,0,0,2,[]
20,20,20,서울특별시 종로구 세종로,종로구,세종로,0.0,0.0,0.0,0.21,0.0,0.0,0.43,0.0,0.0,0.0,0.65,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,0,1,0,0,0,2,효제동,남대문로1가,본동,37.572859,127.003417,37.567451,126.98297600000001,37.511491,126.95433600000001,0,0,0,1,['광화문역 5호선']
21,21,21,서울특별시 종로구 신문로1가,종로구,신문로1가,0.0,0.0,0.0,0.0,0.27,0.12,0.43,0.0,0.0,0.0,0.83,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,2,1,1,0,0,0,4,평동,부암동,장충동1가,37.567121,126.967018,37.594148,126.964248,37.561397,127.00758300000001,0,0,0,0,[]
22,22,22,서울특별시 종로구 신문로2가,종로구,신문로2가,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,1,0,0,0,0,2,운니동,가회동,원효로2가,37.576159000000004,126.98920600000001,37.582235,126.98466599999999,37.536307,126.96316499999999,0,0,0,2,[]
23,23,23,서울특별시 종로구 청진동,종로구,청진동,0.0,0.0,0.0,0.43,0.27,0.62,0.87,0.0,0.0,0.0,2.19,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,2,5,2,0,0,0,11,당산동3가,세곡동,용산동2가,37.525551,126.89666799999999,37.466494,127.103021,37.544184,126.98511,0,0,0,1,[]
24,24,24,서울특별시 종로구 서린동,종로구,서린동,0.0,0.0,0.0,0.0,0.13,0.12,0.87,0.0,0.0,0.0,1.13,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,1,2,0,0,0,4,영등포동7가,동선동3가,상왕십리동,37.524619,126.90666999999999,37.594108,127.020597,37.569332,127.025349,0,0,0,0,[]
25,25,25,서울특별시 종로구 수송동,종로구,수송동,0.0,0.0,3.33,0.64,0.27,0.38,1.3,0.0,0.0,0.0,5.92,0.0,0.0,0.0,3690,3913,106.0,0,0,1,3,2,3,3,0,0,0,12,종로2가,구산동,한강로2가,37.570195,126.98645400000001,37.61139,126.910297,37.531715000000005,126.970242,0,0,0,1,[]
26,26,26,서울특별시 종로구 중학동,종로구,중학동,0.0,0.0,0.0,0.0,0.13,0.12,0.43,0.0,0.0,0.0,0.69,2388.0,2176.0,1997.0,3690,3913,106.0,0,0,0,0,1,1,1,0,0,0,3,삼청동,계동,광희동1가,37.585404,126.982123,37.581321,126.987016,37.565194,127.00506899999999,0,0,0,0,[]
27,27,27,서울특별시 종로구 종로1가,종로구,종로1가,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,0,0,0,0,0,1,견지동,경운동,사간동,37.573529,126.983065,37.574538000000004,126.98666399999999,37.577668,126.980593,0,0,0,0,['종각역 1호선']
28,28,28,서울특별시 종로구 공평동,종로구,공평동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,1,0,0,0,0,3,와룡동,익선동,신영동,37.57695,126.99114099999998,37.574082000000004,126.989819,37.602696,126.961378,0,0,0,0,[]
29,29,29,서울특별시 종로구 관훈동,종로구,관훈동,0.0,0.0,0.0,0.0,0.13,0.5,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,4,0,0,0,0,5,양화동,삼선동2가,종로5가,37.545629,126.891554,37.585259,127.01053799999998,37.57054,127.003794,0,0,0,0,[]
30,30,30,서울특별시 종로구 견지동,종로구,견지동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,0,0,0,0,0,1,경운동,사간동,예지동,37.574538000000004,126.98666399999999,37.577668,126.980593,37.569643,126.99797099999999,0,0,0,0,[]
31,31,31,서울특별시 종로구 와룡동,종로구,와룡동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,1,0,0,0,0,3,익선동,신영동,무학동,37.574082000000004,126.989819,37.602696,126.961378,37.564149,127.015091,0,0,0,0,[]
32,32,32,서울특별시 종로구 권농동,종로구,권농동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,0,0,0,0,0,0,팔판동,화동,송현동,37.582882,126.98083600000001,37.580693,126.98226799999999,37.577321999999995,126.98218700000001,0,0,0,0,[]
33,33,33,서울특별시 종로구 운니동,종로구,운니동,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,1,0,0,0,0,2,가회동,원효로2가,원효로3가,37.582235,126.98466599999999,37.536307,126.96316499999999,37.53414,126.95686200000002,1,0,0,0,[]
34,34,34,서울특별시 종로구 익선동,종로구,익선동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,1,0,0,0,0,3,신영동,무학동,동소문동4가,37.602696,126.961378,37.564149,127.015091,37.591541,127.010756,0,0,0,0,[]
35,35,35,서울특별시 종로구 경운동,종로구,경운동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1999.0,1899.0,3690,3913,106.0,0,0,0,1,0,0,0,0,0,0,1,사간동,예지동,남산동2가,37.577668,126.980593,37.569643,126.99797099999999,37.558534,126.985813,1,0,0,0,[]
36,36,36,서울특별시 종로구 관철동,종로구,관철동,0.0,0.0,0.0,0.85,0.27,0.25,0.87,0.0,0.0,0.0,2.24,0.0,0.0,0.0,3690,3913,106.0,0,0,0,4,2,2,2,0,0,0,10,청진동,당산동3가,세곡동,37.571886,126.980676,37.525551,126.89666799999999,37.466494,127.103021,0,0,0,1,[]
37,37,37,서울특별시 종로구 인사동,종로구,인사동,0.0,0.0,0.0,0.21,0.13,0.0,0.43,0.0,0.0,0.0,0.78,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,0,1,0,0,0,3,금호동2가,송정동,사직동,37.552482,127.020133,37.552124,127.067652,37.573710999999996,126.966295,0,0,0,0,[]
38,38,38,서울특별시 종로구 낙원동,종로구,낙원동,0.0,0.0,0.0,0.43,0.4,0.12,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,3,1,0,0,0,0,6,태평로1가,명륜1가,동선동2가,37.568174,126.976805,37.588347,126.99773300000001,37.590090999999994,127.020053,0,0,0,0,[]
39,39,39,서울특별시 종로구 종로2가,종로구,종로2가,0.0,1.25,3.33,0.21,0.13,0.12,0.87,0.0,0.0,0.0,5.92,0.0,0.0,0.0,3690,3913,106.0,0,1,1,1,1,1,2,0,0,0,7,구산동,한강로2가,거여동,37.61139,126.910297,37.531715000000005,126.970242,37.494161,127.145196,0,0,0,1,[]
40,40,40,서울특별시 종로구 팔판동,종로구,팔판동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,0,0,0,0,0,0,화동,송현동,훈정동,37.580693,126.98226799999999,37.577321999999995,126.98218700000001,37.57098,126.995131,0,0,0,0,[]
41,41,41,서울특별시 종로구 삼청동,종로구,삼청동,0.0,0.0,0.0,0.0,0.13,0.12,0.43,0.0,0.0,0.0,0.69,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,1,1,0,0,0,3,계동,광희동1가,수하동,37.581321,126.987016,37.565194,127.00506899999999,37.567242,126.984082,0,0,0,2,[]
42,42,42,서울특별시 종로구 안국동,종로구,안국동,3.33,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,3690,3913,106.0,1,0,0,1,0,0,0,0,0,0,2,을지로2가,연남동,회현동3가,37.565757,126.98589199999999,37.562962,126.921783,37.56006,126.984082,0,0,1,0,['안국역 3호선']
43,43,43,서울특별시 종로구 소격동,종로구,소격동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,1,0,0,0,0,1,장사동,만리동1가,동소문동3가,37.569410999999995,126.99383,37.556408000000005,126.96731899999999,37.590052,127.01081599999999,0,0,0,0,[]
44,44,44,서울특별시 종로구 화동,종로구,화동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,0,0,0,0,0,0,송현동,훈정동,봉익동,37.577321999999995,126.98218700000001,37.57098,126.995131,37.572398,126.992873,0,0,0,0,[]
45,45,45,서울특별시 종로구 사간동,종로구,사간동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,0,0,0,0,0,1,예지동,남산동2가,의주로1가,37.569643,126.99797099999999,37.558534,126.985813,37.564783,126.968176,0,0,0,0,[]
46,46,46,서울특별시 종로구 송현동,종로구,송현동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,0,0,0,0,0,0,훈정동,봉익동,홍파동,37.57098,126.995131,37.572398,126.992873,37.571862,126.965154,0,1,0,0,[]
47,47,47,서울특별시 종로구 가회동,종로구,가회동,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,1,0,0,0,0,2,원효로2가,원효로3가,안암동4가,37.536307,126.96316499999999,37.53414,126.95686200000002,37.580811,127.02463300000001,1,0,0,0,[]
48,48,48,서울특별시 종로구 재동,종로구,재동,0.0,0.0,0.0,0.0,0.0,0.12,0.43,0.0,0.0,0.0,0.56,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,1,1,0,0,0,2,연지동,정동,안암동2가,37.57359,126.999447,37.566905,126.972078,37.586638,127.022973,0,0,0,0,[]
49,49,49,서울특별시 종로구 계동,종로구,계동,0.0,0.0,0.0,0.0,0.13,0.12,0.43,0.0,0.0,0.0,0.69,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,1,1,0,0,0,3,광희동1가,수하동,광희동2가,37.565194,127.00506899999999,37.567242,126.984082,37.563798999999996,127.008655,0,1,2,0,[]
50,50,50,서울특별시 종로구 원서동,종로구,원서동,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,2,0,0,0,0,0,2,구기동,만리동2가,응봉동,37.609211,126.957246,37.553986,126.96415,37.551169,127.031462,0,0,0,1,[]
51,51,51,서울특별시 종로구 훈정동,종로구,훈정동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,0,0,0,0,0,0,봉익동,홍파동,0,37.572398,126.992873,37.571862,126.965154,0.0,0.0,0,0,0,0,[]
52,52,52,서울특별시 종로구 묘동,종로구,묘동,0.0,0.0,0.0,0.21,0.27,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,2,0,0,0,0,0,3,행촌동,공평동,와룡동,37.574294,126.962469,37.571692,126.982996,37.57695,126.99114099999998,0,0,0,0,['종로3가역 3호선']
53,53,53,서울특별시 종로구 봉익동,종로구,봉익동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,0,0,0,0,0,0,홍파동,0,남대문로2가,37.571862,126.965154,0.0,0.0,37.563784999999996,126.981752,0,0,0,0,[]
54,54,54,서울특별시 종로구 돈의동,종로구,돈의동,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,5.0,5.43,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,0,0,0,0,0,1,3,성수동1가,하월곡동,회현동1가,37.544661,127.046772,37.605662,127.035753,37.557439,126.98074799999999,0,0,0,0,['종로3가역 5호선']
55,55,55,서울특별시 종로구 장사동,종로구,장사동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,0,1,0,0,0,0,1,만리동1가,동소문동3가,삼선동3가,37.556408000000005,126.96731899999999,37.590052,127.01081599999999,37.586298,127.01280200000001,0,0,0,1,[]
56,56,56,서울특별시 종로구 관수동,종로구,관수동,0.0,0.0,0.0,0.43,0.13,0.25,0.87,0.0,0.0,0.0,1.68,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,1,2,2,0,0,0,7,도림동,용강동,우면동,37.509277000000004,126.90249399999999,37.541967,126.94041399999999,37.466629,127.021892,0,0,0,0,[]
57,57,57,서울특별시 종로구 종로3가,종로구,종로3가,3.33,0.0,0.0,0.0,0.27,0.0,0.43,0.0,0.0,0.0,4.03,0.0,0.0,0.0,3690,3913,106.0,1,0,0,0,2,0,1,0,0,0,4,회기동,휘경동,충무로4가,37.591446999999995,127.051971,37.589591999999996,127.061228,37.562463,126.995255,0,0,0,0,['종로3가역 1호선']
58,58,58,서울특별시 종로구 인의동,종로구,인의동,0.0,0.0,0.0,0.43,0.0,0.12,0.43,0.0,0.0,0.0,0.99,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,0,1,1,0,0,0,4,효창동,낙원동,태평로1가,37.543290999999996,126.96121399999998,37.572558,126.98873200000001,37.568174,126.976805,0,0,0,0,[]
59,59,59,서울특별시 종로구 예지동,종로구,예지동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,0,0,0,0,0,0,1,남산동2가,의주로1가,동선동5가,37.558534,126.985813,37.564783,126.968176,37.596185,127.016726,0,0,0,0,[]
60,60,60,서울특별시 종로구 원남동,종로구,원남동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,1,0,0,0,0,0,1,송월동,남대문로3가,봉래동1가,37.569779,126.96576,37.561033,126.97825900000001,37.558687,126.97258899999999,0,0,0,0,[]
61,61,61,서울특별시 종로구 연지동,종로구,연지동,0.0,0.0,0.0,0.43,0.13,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,1,0,0,0,0,0,3,정동,안암동2가,장교동,37.566905,126.972078,37.586638,127.022973,37.567116,126.98719299999999,0,0,0,1,[]
62,62,62,서울특별시 종로구 종로4가,종로구,종로4가,0.0,0.0,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,0,0,0,0,0,2,이화동,충신동,주교동,37.577065999999995,127.006358,37.575189,127.00647099999999,37.568135999999996,126.999252,0,0,0,0,[]
63,63,63,서울특별시 종로구 효제동,종로구,효제동,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,3690,3913,106.0,0,0,0,0,3,2,0,0,0,0,5,남대문로1가,본동,한강로1가,37.567451,126.98297600000001,37.511491,126.95433600000001,37.534384,126.97376499999999,1,0,0,0,[]
64,64,64,서울특별시 종로구 종로5가,종로구,종로5가,0.0,0.0,0.0,0.21,0.13,0.25,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,2,0,0,0,0,4,종로6가,홍지동,항동,37.572571999999994,127.006996,37.60031,126.957773,37.484059,126.82298,0,0,0,0,['종로5가역 1호선']
65,65,65,서울특별시 종로구 종로6가,종로구,종로6가,0.0,0.0,0.0,0.21,0.27,0.12,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,2,1,0,0,0,0,4,홍지동,항동,문래동5가,37.60031,126.957773,37.484059,126.82298,37.515863,126.885676,0,0,0,1,['동대문역 4호선']
66,66,66,서울특별시 종로구 이화동,종로구,이화동,0.0,0.0,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,0,0,0,0,0,2,충신동,주교동,인현동1가,37.575189,127.00647099999999,37.568135999999996,126.999252,37.564471999999995,126.99423200000001,1,0,0,0,[]
67,67,67,서울특별시 종로구 연건동,종로구,연건동,0.0,0.0,0.0,0.21,0.4,0.25,0.43,0.0,0.0,0.0,1.3,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,3,2,1,0,0,0,7,자곡동,충무로5가,금호동4가,37.476796,127.10038700000001,37.562923,126.999921,37.547468,127.02006000000002,0,0,0,0,[]
68,68,68,서울특별시 종로구 충신동,종로구,충신동,0.0,0.0,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,1,0,0,0,0,0,2,주교동,인현동1가,원효로4가,37.568135999999996,126.999252,37.564471999999995,126.99423200000001,37.533504,126.95276299999999,0,0,0,0,[]
69,69,69,서울특별시 종로구 동숭동,종로구,동숭동,3.33,0.0,0.0,0.43,0.4,0.62,1.3,0.0,0.0,0.0,6.09,0.0,0.0,0.0,3690,3913,106.0,1,0,0,2,3,5,3,0,0,0,14,영등포동3가,수송동,종로2가,37.518155,126.90799799999999,37.573994,126.98113899999998,37.570195,126.98645400000001,0,1,0,2,[]
70,70,70,서울특별시 종로구 혜화동,종로구,혜화동,0.0,1.25,3.33,0.21,0.0,0.25,0.0,0.0,0.0,0.0,5.05,2398.0,2178.0,1998.0,3690,3913,106.0,0,1,1,1,0,2,0,0,0,0,5,흥인동,태평로2가,명동1가,37.566792,127.01683899999999,37.563334000000005,126.97686100000001,37.564135,126.984148,1,2,3,0,[]
71,71,71,서울특별시 종로구 명륜1가,종로구,명륜1가,0.0,0.0,0.0,0.43,0.27,0.25,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,2,2,0,0,0,0,6,동선동2가,성북동1가,을지로3가,37.590090999999994,127.020053,37.589374,127.003652,37.566292,126.992337,0,0,1,1,[]
72,72,72,서울특별시 종로구 명륜2가,종로구,명륜2가,3.33,0.0,0.0,0.43,0.27,0.12,0.0,0.0,0.0,5.0,9.15,0.0,0.0,0.0,3690,3913,106.0,1,0,0,2,2,1,0,0,0,1,7,고척동,염창동,중곡동,37.50356,126.855829,37.551365999999994,126.8713,37.561882000000004,127.084745,0,0,0,0,[]
73,73,73,서울특별시 종로구 명륜4가,종로구,명륜4가,0.0,0.0,0.0,0.21,0.4,0.12,0.43,0.0,0.0,0.0,1.17,0.0,0.0,0.0,3690,3913,106.0,0,0,0,1,3,1,1,0,0,0,6,저동2가,당산동1가,압구정동,37.564384999999994,126.990257,37.522335999999996,126.898748,37.528752000000004,127.03176599999999,0,0,0,0,['혜화역 4호선']
74,74,74,서울특별시 종로구 명륜3가,종로구,명륜3가,0.0,0.0,0.0,0.43,0.53,0.12,0.43,0.0,0.0,0.0,1.52,0.0,0.0,0.0,3690,3913,106.0,0,0,0,2,4,1,1,0,0,0,8,영등포동1가,남대문로4가,장충동2가,37.51771,126.91305700000001,37.560635,126.976863,37.559909999999995,127.00256,0,0,0,2,[]
75,75,75,서울특별시 종로구 창신동,종로구,창신동,3.33,2.5,0.0,0.85,0.8,0.38,0.0,0.0,0.0,0.0,7.86,0.0,0.0,0.0,3690,3913,106.0,1,2,0,4,6,3,0,0,0,0,16,묵동,월계동,대림동,37.611266,127.07782900000001,37.622192,127.05865,37.494306,126.90064199999999,2,0,1,6,"['동대문역 1호선', '동묘앞역 6호선', '창신역 6호선']"
